einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;63403;162;Zuweisungen an den Versorgungsfonds;ja;92;995;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;71101;162;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;92;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;71201;162;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;92;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;81101;162;Erwerb von Fahrzeugen;ja;92;70;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;81201;162;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke;ja;92;250;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;82101;162;Erwerb von Grundstücken;ja;92;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;51155;162;Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung;ja;93;1601;55;Ausgaben für die Informationstechnik
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;52555;162;Aus- und Fortbildung;ja;93;200;55;Ausgaben für die Informationstechnik
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;53255;162;Ausgaben für Aufträge und Dienstleistungen;ja;93;232;55;Ausgaben für die Informationstechnik
04;Bundeskanzlerin und Bundeskanzleramt;A;;0408;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;81255;162;Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software;ja;93;5243;55;Ausgaben für die Informationstechnik
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;11999;011;Vermischte Einnahmen; ;95;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;28201;011;Einnahmen aus Spenden für den Nationalen Aktionsplan Integration; ;95;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;95;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;53102;011;Betreuung von Delegationen und Besuchergruppen;nein;95;5;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54201;013;Öffentlichkeitsarbeit;nein;95;266;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;96;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;96;922;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;96;123;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;96;139;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;96;1294;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;96;20;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;96;75;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52602;165;Sachverständige;ja;96;131;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52701;011;Dienstreisen;ja;96;58;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;53101;011;Nationaler Aktionsplan Integration;ja;97;1896;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;53999;011;Vermischte Verwaltungsausgaben;ja;97;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54501;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;97;110;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;63403;011;Zuweisungen an den Versorgungsfonds;ja;97;126;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenstände;ja;97;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;51111;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;97;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52612;011;Sachverständige;ja;97;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52711;011;Dienstreisen;ja;97;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;A;;0409;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54511;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;97;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);11957;018;Vermischte Einnahmen; ;99;16;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);23257;018;Beteiligung an den Versorgungslasten des Bundes; ;99;38;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);43157;018;Versorgungsbezüge der Bundeskanzler, Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen;nein;99;824;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);43257;018;Versorgungsbezüge;nein;99;48554;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);43457;018;Zuführung an die Versorgungsrücklage;nein;99;1494;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);44357;018;Fürsorgeleistungen und Unterstützungen;nein;99;64;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;100;8060;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;100;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0467;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408);63257;018;Abfindungen und Erstattungen des Bundes für Versorgungslasten;nein;100;230;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;11957;018;Vermischte Einnahmen; ;102;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;102;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;43157;018;Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen;nein;102;50;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;43257;018;Versorgungsbezüge;nein;102;7657;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;43457;018;Zuführung an die Versorgungsrücklage;nein;102;350;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;44357;018;Fürsorgeleistungen und Unterstützungen;nein;102;5;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;103;1650;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;103;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0468;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403;63257;018;Abfindungen und Erstattungen des Bundes für Versorgungslasten;nein;103;255;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;11957;018;Vermischte Einnahmen; ;105;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;105;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;43157;018;Versorgungsbezüge des Staatsministers, sonstiger Amtsträger, Amtsträgerinnen und deren Hinterbliebenen;nein;105;230;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;43257;018;Versorgungsbezüge;nein;105;10427;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;43457;018;Zuführung an die Versorgungsrücklage;nein;105;356;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;44357;018;Fürsorgeleistungen und Unterstützungen;nein;105;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;106;1135;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Personalausgaben;0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;106;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0469;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408;63257;018;Abfindungen und Erstattungen des Bundes für Versorgungslasten;nein;106;85;;
05;Auswärtiges Amt;E;Übrige Einnahmen;0501;Sicherung von Frieden und Stabilität;16601;023;Zinseinnahmen aus dem Darlehen an den Nationalen Übergangsrat zur Sicherung der demokratischen Entwicklung in Libyen; ;7;0;;
05;Auswärtiges Amt;E;Übrige Einnahmen;0501;Sicherung von Frieden und Stabilität;18601;023;Darlehensrückflüsse aus dem Darlehen an den Nationalen Übergangsrat zur Sicherung der demokratischen Entwicklung in Libyen; ;7;0;;
05;Auswärtiges Amt;E;Übrige Einnahmen;0501;Sicherung von Frieden und Stabilität;28601;029;Rückeinnahmen aus Leistungen der Ausstattungshilfe; ;7;400;;
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;51711;061;Bewirtschaftung der Grundstücke, Gebäude und Räume;nein;7;6367;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;51812;061;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;7;17349;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;52511;029;Aus- und Fortbildung;nein;8;150;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68111;029;Unterstützungen für zurückgekehrte arbeitslose Bedienstete internationaler Organisationen;nein;8;260;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68112;029;Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen;nein;8;280;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68710;022;Beitrag an die Vereinten Nationen;nein;8;449368;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68712;332;Ansiedlung von VN-Organisationen;nein;9;0;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68714;022;Beiträge an Organisationen und Einrichtungen im internationalen Bereich;nein;9;168071;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68717;022;Sonstige Leistungen an Organisationen und Einrichtungen im internationalen Bereich;nein;11;27341;01;Leistungen an die VN und im internationalen Bereich
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68721;029;Transformationspartnerschaften, insbesondere Nordafrika/Naher Osten;nein;12;33000;02;Sicherheit, Stabilität und Abrüstung
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68723;029;Demokratisierungs- und Ausstattungshilfe, Maßnahmen zur Förderung der Menschenrechte;nein;12;19569;02;Sicherheit, Stabilität und Abrüstung
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68727;029;Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit;nein;13;30000;02;Sicherheit, Stabilität und Abrüstung
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68728;029;Leistungen im Rahmen des Stabilitätspaktes Afghanistan der Bundesregierung;nein;14;180000;02;Sicherheit, Stabilität und Abrüstung
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68732;029;Für humanitäre Hilfsmaßnahmen im Ausland;nein;14;400000;03;Humanitäre Hilfe und Krisenprävention
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68734;029;Unterstützung von internationalen Maßnahmen auf den Gebieten Krisenprävention, Friedenserhaltung und Konfliktbewältigung durch das Auswärtige Amt;nein;15;95000;03;Humanitäre Hilfe und Krisenprävention
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68738;029;Maßnahmen der internationalen Katastrophenhilfe im Ausland außerhalb humanitärer Hilfsmaßnahmen;nein;15;0;03;Humanitäre Hilfe und Krisenprävention
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;52541;011;Aus- und Fortbildung;nein;16;970;04;Globale Partnerschaften
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68740;029;Maßnahmen der regionalen Zusammenarbeit;nein;16;9317;04;Globale Partnerschaften
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68742;029;Ausbildungspartnerschaften;nein;16;1000;04;Globale Partnerschaften
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68743;029;Energie- und Klimaaußenpolitik (EKF);nein;17;7350;04;Globale Partnerschaften
05;Auswärtiges Amt;A;;0501;Sicherung von Frieden und Stabilität;68748;029;Afrika-Initiative im Rahmen des deutschen G8-Vorsitzes (2007);nein;17;3823;04;Globale Partnerschaften
05;Auswärtiges Amt;E;Verwaltungseinnahmen;0502;Bilaterale Zusammenarbeit und Pflege der Auslandsbeziehungen;11901;013;Einnahmen aus Veröffentlichungen; ;20;20;;
05;Auswärtiges Amt;E;Verwaltungseinnahmen;0502;Bilaterale Zusammenarbeit und Pflege der Auslandsbeziehungen;11999;029;Vermischte Einnahmen; ;20;8000;;
05;Auswärtiges Amt;A;Sächliche Verwaltungsausgaben;0502;Bilaterale Zusammenarbeit und Pflege der Auslandsbeziehungen;53999;029;Vermischte Verwaltungsausgaben;nein;20;279;;
05;Auswärtiges Amt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0502;Bilaterale Zusammenarbeit und Pflege der Auslandsbeziehungen;68501;249;Kosten der Erhaltung deutscher Kriegsgräber im Ausland sowie der Gräber von Personen, die infolge nationalsozialistischer Verfolgung ausgewandert und im Ausland verstorben sind;nein;20;13000;;
